parcel_id,property_address,property_city,sale_date,sale_year,sale_price,sale_price_real,land_use,tax_district,sold_as_vacant,price_outlier_flag,latitude,longitude,tract_fips,median_hh_income,total_population,poverty_rate,vacancy_rate,income_quintile
095 11 0 084.00,404  ADAIR RD,NASHVILLE,2013-04-19,2013,100000.0,100000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.157851575043,-86.688082663666,47037015100,52207.0,4402.0,0.11493728620296466,0.04779607010090282,Q3
095 11 0 090.00,2204  PITTSWOOD DR,NASHVILLE,2013-04-12,2013,154000.0,154000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.157731807369,-86.689790152959,47037015100,52207.0,4402.0,0.11493728620296466,0.04779607010090282,Q3
095 12 0 060.00,308  LORNA DR,NASHVILLE,2013-04-15,2013,146900.0,146900.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,36.159440107993,-86.670541235361,47037015100,52207.0,4402.0,0.11493728620296466,0.04779607010090282,Q3
095 12 0 063.00,2700  EMERY DR,NASHVILLE,2013-04-19,2013,139000.0,139000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.156862308715,-86.669643045273,47037015100,52207.0,4402.0,0.11493728620296466,0.04779607010090282,Q3
095 14 0 015.00,2126  CRYSTAL DR,NASHVILLE,2013-04-29,2013,126500.0,126500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.153397753945,-86.695260923759,47037019600,50125.0,4216.0,0.1325901328273245,0.11981566820276497,Q3
095 14 0 015.00,2126  CRYSTAL DR,NASHVILLE,2013-04-29,2013,126500.0,126500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.153397753945,-86.695260923759,47037019600,50125.0,4216.0,0.1325901328273245,0.11981566820276497,Q3
096 06 0 158.00,2924  IRONWOOD DR,NASHVILLE,2013-04-10,2013,94000.0,94000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.160775250431,-86.65548016652,47037015502,37384.0,3816.0,0.16996569015571392,0.09387351778656126,Q2
096 09 0 008.00,325  LORNA DR,NASHVILLE,2013-04-24,2013,119900.0,119900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.158262016206,-86.669547470292,47037015100,52207.0,4402.0,0.11493728620296466,0.04779607010090282,Q3
096 09 0 060.00,2724  EMERY DR,NASHVILLE,2013-04-12,2013,80000.0,80000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.15694742923,-86.667858809926,47037015100,52207.0,4402.0,0.11493728620296466,0.04779607010090282,Q3
096 09 0A 770.00,770  KENT RD,NASHVILLE,2013-04-30,2013,98000.0,98000.0,RESIDENTIAL CONDO,,N,CLEAN,36.156625173989,-86.662503656233,47037015502,37384.0,3816.0,0.16996569015571392,0.09387351778656126,Q2
096 09 0B 040.00,3007  WHITLAND CROSSING DR,NASHVILLE,2013-04-09,2013,154945.0,154945.0,RESIDENTIAL CONDO,,N,CLEAN,36.154191309009,-86.666990259569,47037015100,52207.0,4402.0,0.11493728620296466,0.04779607010090282,Q3
096 10 0 207.00,2912  DUNMORE DR,NASHVILLE,2013-04-12,2013,85000.0,85000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.155142493083,-86.658200113265,47037015502,37384.0,3816.0,0.16996569015571392,0.09387351778656126,Q2
096 12 0 025.00,3235  CLOVERWOOD DR,NASHVILLE,2013-04-17,2013,117500.0,117500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.157443526182,-86.640387803663,47037015502,37384.0,3816.0,0.16996569015571392,0.09387351778656126,Q2
096 12 0 031.00,3247  CLOVERWOOD DR,NASHVILLE,2013-04-10,2013,115000.0,115000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.157342806348,-86.639951753233,47037015502,37384.0,3816.0,0.16996569015571392,0.09387351778656126,Q2
096 13 0 103.00,2825  TWIN LAWN DR,NASHVILLE,2013-04-30,2013,145000.0,145000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.152295759816,-86.661168071892,47037015502,37384.0,3816.0,0.16996569015571392,0.09387351778656126,Q2
097 02 0A 042.00,1236  RIVERBROOK DR,HERMITAGE,2013-04-01,2013,136000.0,136000.0,RESIDENTIAL CONDO,,N,CLEAN,36.169163588312,-86.619545615273,47037015609,60156.0,4070.0,0.05626535626535627,0.08146897425073871,Q4
097 02 0A 095.00,1075  RIVERWOOD VILLAGE BLVD,HERMITAGE,2013-04-23,2013,178900.0,178900.0,SINGLE FAMILY,,N,CLEAN,36.168280002491,-86.619686351357,47037015609,60156.0,4070.0,0.05626535626535627,0.08146897425073871,Q4
097 02 0A 153.00,1684  STONEWATER DR,HERMITAGE,2013-04-24,2013,210000.0,210000.0,SINGLE FAMILY,,N,CLEAN,36.165172034974,-86.619409480145,47037015609,60156.0,4070.0,0.05626535626535627,0.08146897425073871,Q4
097 02 0A 306.00,1313  RIVERBROOK DR,HERMITAGE,2013-04-26,2013,159737.0,159737.0,RESIDENTIAL CONDO,,N,CLEAN,36.169377175993,-86.618561821285,47037015609,60156.0,4070.0,0.05626535626535627,0.08146897425073871,Q4
097 02 0A 307.00,1311  RIVERBROOK DR,HERMITAGE,2013-04-11,2013,149014.0,149014.0,RESIDENTIAL CONDO,,N,CLEAN,36.169380397758,-86.618596412853,47037015609,60156.0,4070.0,0.05626535626535627,0.08146897425073871,Q4
097 02 0A 309.00,1307  RIVERBROOK DR,HERMITAGE,2013-04-10,2013,147481.0,147481.0,RESIDENTIAL CONDO,,N,CLEAN,36.169386841289,-86.618665595989,47037015609,60156.0,4070.0,0.05626535626535627,0.08146897425073871,Q4
097 02 0A 310.00,1305  RIVERBROOK DR,HERMITAGE,2013-04-26,2013,158269.0,158269.0,RESIDENTIAL CONDO,,N,CLEAN,36.169390063055,-86.618700187557,47037015609,60156.0,4070.0,0.05626535626535627,0.08146897425073871,Q4
097 02 0A 312.00,1301  RIVERBROOK DR,HERMITAGE,2013-04-02,2013,160837.0,160837.0,RESIDENTIAL CONDO,,N,CLEAN,36.169396506586,-86.618769370693,47037015609,60156.0,4070.0,0.05626535626535627,0.08146897425073871,Q4
108 01 0 055.00,919  SHAUNA DR,NASHVILLE,2013-04-16,2013,107950.0,107950.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.148245750278,-86.660764344772,47037015502,37384.0,3816.0,0.16996569015571392,0.09387351778656126,Q2
096 16 0A 084.00,200  LAKEBRINK DR,NASHVILLE,2013-04-09,2013,120000.0,120000.0,RESIDENTIAL CONDO,,N,CLEAN,36.150114250655,-86.634563869145,47037015624,50217.0,5058.0,0.1765758600119308,0.09098497495826377,Q3
107 05 0A 115.00,115  FIVE OAKS DR,NASHVILLE,2013-04-26,2013,49000.0,49000.0,RESIDENTIAL CONDO,,N,CLEAN,36.13740889245,-86.708348992748,47037015804,38679.0,4487.0,0.19290020093770932,0.004187994416007445,Q2
107 13 0 083.00,1212  THOMPSON PL,NASHVILLE,2013-04-22,2013,61000.0,61000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.127335495991,-86.703728952459,47037015804,38679.0,4487.0,0.19290020093770932,0.004187994416007445,Q2
107 13 0 087.00,1206  THOMPSON PL,NASHVILLE,2013-04-30,2013,125000.0,125000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.127328462943,-86.703941925915,47037015804,38679.0,4487.0,0.19290020093770932,0.004187994416007445,Q2
108 04 0 129.00,809  RESTOVER CT,NASHVILLE,2013-04-05,2013,130000.0,130000.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.146643879678,-86.633631104444,47037015624,50217.0,5058.0,0.1765758600119308,0.09098497495826377,Q3
108 04 0 187.00,1040  FITZPATRICK RD,NASHVILLE,2013-04-04,2013,180000.0,180000.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.145915933639,-86.634684762623,47037015624,50217.0,5058.0,0.1765758600119308,0.09098497495826377,Q3
108 04 0A 104.00,1152  FITZPATRICK RD,NASHVILLE,2013-04-12,2013,169900.0,169900.0,SINGLE FAMILY,,N,CLEAN,36.146116087802,-86.638179097854,47037015624,50217.0,5058.0,0.1765758600119308,0.09098497495826377,Q3
108 04 0A 105.00,1156  FITZPATRICK RD,NASHVILLE,2013-04-30,2013,159000.0,159000.0,SINGLE FAMILY,,N,CLEAN,36.146016091221,-86.638121692422,47037015624,50217.0,5058.0,0.1765758600119308,0.09098497495826377,Q3
108 04 0A 114.00,1163  FITZPATRICK RD,NASHVILLE,2013-04-18,2013,153000.0,153000.0,SINGLE FAMILY,,N,CLEAN,36.14510387079,-86.637431400471,47037015624,50217.0,5058.0,0.1765758600119308,0.09098497495826377,Q3
108 08 0 065.00,3201  LUMBERJACK RD,NASHVILLE,2013-04-26,2013,114000.0,114000.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.141706549391,-86.633397357953,47037015625,57971.0,5276.0,0.17361637604245642,0.03944692964619764,Q4
108 11 0 003.00,1202  TIMBER VALLEY DR,NASHVILLE,2013-04-29,2013,89999.0,89999.0,ZERO LOT LINE,GENERAL SERVICES DISTRICT,N,CLEAN,36.135053441304,-86.639936690155,47037015625,57971.0,5276.0,0.17361637604245642,0.03944692964619764,Q4
108 12 0 102.00,1100  REELFOOT CIR,NASHVILLE,2013-04-15,2013,133900.0,133900.0,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.135865215171,-86.630678676133,47037015625,57971.0,5276.0,0.17361637604245642,0.03944692964619764,Q4
108 15 0A 011.00,708  WOODCRAFT DR,NASHVILLE,2013-04-26,2013,136250.0,136250.0,SINGLE FAMILY,,N,CLEAN,36.128615584358,-86.6409641539,47037015625,57971.0,5276.0,0.17361637604245642,0.03944692964619764,Q4
108 16 0A 009.00,1632  TIMBER RUN,NASHVILLE,2013-04-25,2013,168500.0,168500.0,SINGLE FAMILY,,N,CLEAN,36.127544219187,-86.63719842803,47037015625,57971.0,5276.0,0.17361637604245642,0.03944692964619764,Q4
109 05 0A 002.00,1004  WEMBERTON PL,NASHVILLE,2013-04-09,2013,220000.0,220000.0,SINGLE FAMILY,,N,CLEAN,36.142958336591,-86.630264866394,47037015624,50217.0,5058.0,0.1765758600119308,0.09098497495826377,Q3
120 10 0 038.00,3408  MCGAVOCK PIKE,NASHVILLE,2013-04-02,2013,132700.0,132700.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.112095429031,-86.700637918344,47037015700,40982.0,1624.0,0.16564039408866996,0.027914614121510674,Q2
122 01 0A 335.00,246  BUCK RUN DR,NASHVILLE,2013-04-15,2013,118000.0,118000.0,RESIDENTIAL CONDO,,N,CLEAN,36.119673023359,-86.627860796061,47037015625,57971.0,5276.0,0.17361637604245642,0.03944692964619764,Q4
135 01 0 033.00,1707  D VILLE DR,NASHVILLE,2013-04-15,2013,111000.0,111000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.100562716966,-86.668035108188,47037015613,34559.0,5661.0,0.1900396432111001,0.054245283018867926,Q1 (Lowest)
135 14 0A 009.00,1041  ALDERSGATE RD,ANTIOCH,2013-04-05,2013,156900.0,156900.0,SINGLE FAMILY,,N,CLEAN,36.083301681467,-86.65799378744,47037015614,46545.0,4572.0,0.17957130358705162,0.015318627450980392,Q3
149 02 0 029.00,2125  AILEEN DR,ANTIOCH,2013-04-11,2013,115000.0,115000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.081531725111,-86.655240612056,47037015614,46545.0,4572.0,0.17957130358705162,0.015318627450980392,Q3
149 02 0F 002.00,102  SHIAWAY CT,NASHVILLE,2013-04-30,2013,117000.0,117000.0,RESIDENTIAL CONDO,,N,CLEAN,36.081453875113,-86.648588344698,47037015626,37178.0,6708.0,0.18634466308884914,0.034904013961605584,Q2
149 07 0D 003.00,708  DOVER GLEN DR,ANTIOCH,2013-04-22,2013,130000.0,130000.0,SINGLE FAMILY,,N,CLEAN,36.075770444038,-86.648994133782,47037015626,37178.0,6708.0,0.18634466308884914,0.034904013961605584,Q2
149 10 0 105.00,5061  STREAMFIELD PASS,ANTIOCH,2013-04-25,2013,148500.0,148500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.067363650239,-86.657874812463,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
149 15 0A 056.00,405  EDENCREST CT,ANTIOCH,2013-04-25,2013,165000.0,165000.0,SINGLE FAMILY,,N,CLEAN,36.067053764417,-86.647186304895,47037015626,37178.0,6708.0,0.18634466308884914,0.034904013961605584,Q2
150 03 0 024.00,3408  COUNTRY HILL RD,ANTIOCH,2013-04-10,2013,131000.0,131000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.080421183019,-86.60638504624,47037015619,62342.0,5218.0,0.090472531694199,0.0185929648241206,Q4
150 03 0 197.00,3204  HARBOR LNDG,ANTIOCH,2013-04-22,2013,120000.0,120000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.079097372749,-86.608421043877,47037015618,48040.0,5696.0,0.09387683077466032,0.07596463022508039,Q3
150 05 0 275.00,2910  ROGERS CT,ANTIOCH,2013-04-08,2013,118500.0,118500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.075710665524,-86.619532622609,47037015618,48040.0,5696.0,0.09387683077466032,0.07596463022508039,Q3
150 07 0 124.00,3240  AUTUMN DR,ANTIOCH,2013-04-05,2013,128000.0,128000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.075747874243,-86.605399925576,47037015620,51596.0,7713.0,0.15259950732529495,0.027450980392156862,Q3
150 07 0 171.00,3100  COUNTRY MEADOW RD,ANTIOCH,2013-04-30,2013,127000.0,127000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.07233187814,-86.603164408872,47037015620,51596.0,7713.0,0.15259950732529495,0.027450980392156862,Q3
150 07 0 331.00,3405  COUNTRY RIDGE DR,ANTIOCH,2013-04-12,2013,130000.0,130000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.076217821308,-86.601028320299,47037015619,62342.0,5218.0,0.090472531694199,0.0185929648241206,Q4
150 09 0 213.00,329  CEDARCLIFF RD,ANTIOCH,2013-04-30,2013,89000.0,89000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.070818410165,-86.623013307314,47037015620,51596.0,7713.0,0.15259950732529495,0.027450980392156862,Q3
150 10 0 185.00,304  OAK TIMBER CT,ANTIOCH,2013-04-19,2013,109900.0,109900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.066783393406,-86.609551750507,47037015620,51596.0,7713.0,0.15259950732529495,0.027450980392156862,Q3
150 11 0 097.00,400  S TOWNE CT,ANTIOCH,2013-04-15,2013,115000.0,115000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.069956358858,-86.608473704238,47037015620,51596.0,7713.0,0.15259950732529495,0.027450980392156862,Q3
150 12 0A 091.00,3644  SEASONS DR,ANTIOCH,2013-04-12,2013,153000.0,153000.0,SINGLE FAMILY,,N,CLEAN,36.071343971919,-86.595930129328,47037015619,62342.0,5218.0,0.090472531694199,0.0185929648241206,Q4
151 01 0A 155.00,3128  KENNEBECK PL,ANTIOCH,2013-04-26,2013,134900.0,134900.0,SINGLE FAMILY,,N,CLEAN,36.081565622993,-86.58682410338,47037015619,62342.0,5218.0,0.090472531694199,0.0185929648241206,Q4
163 02 0B 002.00,104  TOOK DR,ANTIOCH,2013-04-24,2013,25000.0,25000.0,VACANT RES LAND,,Y,CLEAN,36.057061750617,-86.649486966442,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 003.00,108  TOOK DR,ANTIOCH,2013-04-24,2013,25000.0,25000.0,VACANT RES LAND,,Y,CLEAN,36.057252628792,-86.649546092387,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 013.00,148  TOOK DR,ANTIOCH,2013-04-30,2013,30000.0,30000.0,VACANT RES LAND,,Y,CLEAN,36.059026836699,-86.649748973383,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 013.00,148  TOOK DR,ANTIOCH,2013-04-30,2013,22000.0,22000.0,VACANT RES LAND,,Y,CLEAN,36.059026836699,-86.649748973383,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 018.00,208  TOOK DR,ANTIOCH,2013-04-30,2013,22000.0,22000.0,VACANT RES LAND,,Y,CLEAN,36.060655959718,-86.648882332082,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 018.00,208  TOOK DR,ANTIOCH,2013-04-30,2013,30000.0,30000.0,VACANT RES LAND,,Y,CLEAN,36.060655959718,-86.648882332082,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 023.00,225  TOOK DR,ANTIOCH,2013-04-30,2013,11000.0,11000.0,SINGLE FAMILY,,Y,CLEAN,36.0610822061,-86.648906349501,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 023.00,225  TOOK DR,ANTIOCH,2013-04-30,2013,15000.0,15000.0,SINGLE FAMILY,,Y,CLEAN,36.0610822061,-86.648906349501,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 034.00,149  TOOK DR,ANTIOCH,2013-04-30,2013,11000.0,11000.0,SINGLE FAMILY,,Y,CLEAN,36.058931684766,-86.649912731843,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 034.00,149  TOOK DR,ANTIOCH,2013-04-30,2013,15000.0,15000.0,SINGLE FAMILY,,Y,CLEAN,36.058931684766,-86.649912731843,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 073.00,232  TOOK DR,ANTIOCH,2013-04-12,2013,18000.0,18000.0,VACANT RES LAND,,Y,CLEAN,36.061380894498,-86.64875677917,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 079.00,264  TOOK DR,ANTIOCH,2013-04-12,2013,18000.0,18000.0,VACANT RES LAND,,Y,CLEAN,36.062288894212,-86.6491793564,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 02 0B 109.00,241  TOOK DR,ANTIOCH,2013-04-29,2013,192900.0,192900.0,SINGLE FAMILY,,N,CLEAN,36.06154792461,-86.648927236078,47037015627,48615.0,2991.0,0.13373453694416584,0.061284046692607,Q3
163 16 0C 108.00,1829  ISABELLE LN,ANTIOCH,2013-04-26,2013,119900.0,119900.0,RESIDENTIAL CONDO,,N,CLEAN,36.042132910273,-86.630374864186,47037015630,63488.0,4150.0,0.10120481927710843,0.06729081334113517,Q4
163 16 0C 131.00,1812  ISABELLE LN,ANTIOCH,2013-04-24,2013,112500.0,112500.0,RESIDENTIAL CONDO,,N,CLEAN,36.042067446405,-86.630948609264,47037015630,63488.0,4150.0,0.10120481927710843,0.06729081334113517,Q4
164 10 0A 310.00,2809  PINEBROOK TRL,ANTIOCH,2013-04-03,2013,178000.0,178000.0,SINGLE FAMILY,,N,CLEAN,36.04498303126,-86.621684256786,47037015630,63488.0,4150.0,0.10120481927710843,0.06729081334113517,Q4
164 10 0A 362.00,2505  SKYFALLS WAY,ANTIOCH,2013-04-16,2013,170000.0,170000.0,SINGLE FAMILY,,N,CLEAN,36.047923820885,-86.621339111559,47037015630,63488.0,4150.0,0.10120481927710843,0.06729081334113517,Q4
175 06 0A 048.00,1148  SHALLOWBROOK TRL S,ANTIOCH,2013-04-30,2013,129000.0,129000.0,SINGLE FAMILY,,N,CLEAN,36.03174764578,-86.617611981434,47037015630,63488.0,4150.0,0.10120481927710843,0.06729081334113517,Q4
175 06 0A 113.00,5127  PRESERVE BLVD,ANTIOCH,2013-04-16,2013,151000.0,151000.0,SINGLE FAMILY,,N,CLEAN,36.032908801458,-86.618738544386,47037015630,63488.0,4150.0,0.10120481927710843,0.06729081334113517,Q4
093 16 0 118.00,81  MAURY ST,NASHVILLE,2013-05-16,2013,13900.0,13900.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,36.151899306832,-86.759276184125,47037016000,34688.0,910.0,0.35494505494505496,0.12951167728237792,Q1 (Lowest)
093 16 0 119.00,64  FAIN ST,NASHVILLE,2013-05-16,2013,13900.0,13900.0,VACANT RES LAND,URBAN SERVICES DISTRICT,N,CLEAN,36.15181611628,-86.758398863828,47037016000,34688.0,910.0,0.35494505494505496,0.12951167728237792,Q1 (Lowest)
105 07 0 131.00,1315  PILLOW ST,NASHVILLE,2013-05-24,2013,255000.0,255000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.141020232947,-86.766458879122,47037016100,29006.0,2018.0,0.2591674925668979,0.09380863039399624,Q1 (Lowest)
105 07 0 141.00,1310  PILLOW ST,NASHVILLE,2013-05-10,2013,60000.0,60000.0,VACANT RES LAND,,Y,CLEAN,36.141075472668,-86.766307820346,47037016100,29006.0,2018.0,0.2591674925668979,0.09380863039399624,Q1 (Lowest)
106 13 0 040.00,2005  HUTTON DR,NASHVILLE,2013-05-29,2013,119000.0,119000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.130509919967,-86.749150494004,47037017200,38869.0,1459.0,0.25839616175462643,0.059941520467836254,Q2
118 04 0 183.00,2218  KLINE AVE,NASHVILLE,2013-05-17,2013,120000.0,120000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.124453876006,-86.754011192889,47037017200,38869.0,1459.0,0.25839616175462643,0.059941520467836254,Q2
119 01 0 413.00,2308  FOSTER AVE,NASHVILLE,2013-05-24,2013,15000.0,15000.0,RESIDENTIAL COMBO/MISC,URBAN SERVICES DISTRICT,Y,CLEAN,36.12132892229,-86.742819949794,47037017300,37917.0,3337.0,0.27749475576865446,0.07371556217423679,Q2
119 03 0 056.00,121  STIRTON RD,NASHVILLE,2013-05-23,2013,78000.0,78000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.121101581703,-86.728722868815,47037015900,14083.0,2961.0,0.567420814479638,0.09423676012461059,Q1 (Lowest)
119 05 0 216.00,216  LUTIE ST,NASHVILLE,2013-05-30,2013,180000.0,180000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.117497600709,-86.743782651466,47037017300,37917.0,3337.0,0.27749475576865446,0.07371556217423679,Q2
119 05 0 216.00,216  LUTIE ST,NASHVILLE,2013-05-30,2013,180000.0,180000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.117497600709,-86.743782651466,47037017300,37917.0,3337.0,0.27749475576865446,0.07371556217423679,Q2
119 05 0 316.00,101  LUTIE ST,NASHVILLE,2013-05-09,2013,23000.0,23000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,Y,CLEAN,36.116998374255,-86.741314141927,47037017300,37917.0,3337.0,0.27749475576865446,0.07371556217423679,Q2
119 06 0 179.00,73  JAY ST,NASHVILLE,2013-05-31,2013,92000.0,92000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.118719307895,-86.737415640712,47037017300,37917.0,3337.0,0.27749475576865446,0.07371556217423679,Q2
119 10 0 004.00,2803  ST EDWARDS DR,NASHVILLE,2013-05-24,2013,107500.0,107500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.113572186032,-86.739276823749,47037017401,40694.0,2420.0,0.15495867768595042,0.07342995169082125,Q2
119 10 0 071.00,114  ROLYNN DR,NASHVILLE,2013-05-10,2013,130000.0,130000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.112259616265,-86.734608780721,47037017401,40694.0,2420.0,0.15495867768595042,0.07342995169082125,Q2
119 13 0 120.00,478  TIMMONS ST,NASHVILLE,2013-05-31,2013,79000.0,79000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.10749831051,-86.744492340661,47037017500,32237.0,2913.0,0.3117061448678338,0.0584045584045584,Q1 (Lowest)
119 13 0 262.00,406  MCIVER ST,NASHVILLE,2013-05-30,2013,149900.0,149900.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.104082223154,-86.743293797832,47037017500,32237.0,2913.0,0.3117061448678338,0.0584045584045584,Q1 (Lowest)
119 15 0 003.00,2906  MASHBURN RD,NASHVILLE,2013-05-06,2013,105100.0,105100.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.10954297547,-86.731002911194,47037017402,36102.0,6020.0,0.291084497671324,0.06908016254155892,Q2
133 01 0 209.00,522  ELGIN ST,NASHVILLE,2013-05-07,2013,20000.0,20000.0,VACANT RES LAND,URBAN SERVICES DISTRICT,Y,CLEAN,36.100190650817,-86.744728880221,47037017500,32237.0,2913.0,0.3117061448678338,0.0584045584045584,Q1 (Lowest)
133 01 0 254.00,521  ELGIN ST,NASHVILLE,2013-05-07,2013,15000.0,15000.0,VACANT RES LAND,URBAN SERVICES DISTRICT,Y,CLEAN,36.100066282692,-86.744656049113,47037017500,32237.0,2913.0,0.3117061448678338,0.0584045584045584,Q1 (Lowest)
133 01 0 254.00,521  ELGIN ST,NASHVILLE,2013-05-07,2013,15000.0,15000.0,VACANT RES LAND,URBAN SERVICES DISTRICT,Y,CLEAN,36.100066282692,-86.744656049113,47037017500,32237.0,2913.0,0.3117061448678338,0.0584045584045584,Q1 (Lowest)
133 02 0 011.00,3111  WINGATE AVE,NASHVILLE,2013-05-02,2013,116148.0,116148.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.104385627215,-86.734778048865,47037017500,32237.0,2913.0,0.3117061448678338,0.0584045584045584,Q1 (Lowest)
133 02 0 125.00,3108  WINGATE AVE,NASHVILLE,2013-05-16,2013,115000.0,115000.0,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,36.104419895748,-86.734632495474,47037017402,36102.0,6020.0,0.291084497671324,0.06908016254155892,Q2
133 03 0 042.00,3228  HOLBROOK DR,NASHVILLE,2013-05-23,2013,155000.0,155000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.103036981804,-86.729096912326,47037017402,36102.0,6020.0,0.291084497671324,0.06908016254155892,Q2
133 13 0 063.00,4709  DANBY DR,NASHVILLE,2013-05-16,2013,212500.0,212500.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.083512077833,-86.744687680632,47037018901,48136.0,2764.0,0.2134587554269175,0.10575635876840696,Q3
133 13 0 086.00,527  ELYSIAN FIELDS RD,NASHVILLE,2013-05-03,2013,140000.0,140000.0,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.084472052368,-86.74374526451,47037018901,48136.0,2764.0,0.2134587554269175,0.10575635876840696,Q3
